-2.896467354614426382e+06
-5.034538945241243013e+00
1.018318705334522406e+03
5.069474757720820344e+04
2.997061160787841436e+04
2.112302671164144340e+04
1.518795328339094112e+03
3.044030522906119950e+04
4.729750542507166392e+04
1.135329616975780027e+03
4.792625455774409602e+03
-1.944555604234443081e+03
