4.431791886981495190e+04
3.200531782453077540e+03
1.664396525292322849e+03
2.589412445087277774e+02
1.242239920145458427e+02
6.350224281666910287e+01
3.204593470495589713e+01
1.838791445417658821e+01
1.765879243612144478e+01
1.154679609106712590e+01
1.056367013995682314e+01
3.996047967273421153e-01
