-4.415008459558400489e-02,7.830562254432806013e-02,-1.422287692308344710e-02,-6.811870289246986510e-02,3.025958815757891565e-02,-4.966830618660097313e-02,5.555055076316441770e-02,-1.169226515150253824e-02,-7.870556010286390569e-02,3.170373239110899685e-03,7.306333349175526959e-02,-2.098038737988712141e-02
-4.403502118515093683e-02,7.626691256026278676e-02,7.293137803012332554e-02,-3.049090711795266265e-02,2.010395158801435867e-03,-1.424571947277247785e-02,5.396838209818782123e-02,-2.517559698033468643e-02,5.226255628981862911e-02,5.498719144031748857e-02,-2.172505450818825335e-03,1.430259675935059574e-03
-4.334102942594871000e-02,7.526585533566432229e-02,4.162467831743910107e-02,5.768442272611509075e-02,3.683216913309688562e-02,3.507165749204131655e-02,6.052614611529667787e-02,-4.861193937464172027e-02,-2.773473435194902595e-02,-6.244645988348464238e-02,-4.434303708754357837e-03,4.729443991978587308e-02
-4.316735879712987195e-02,7.498595635224090949e-02,2.190323769031285450e-02,4.708756996037351955e-02,2.264608901293631293e-02,4.969157719096918557e-02,-6.455096964973977558e-02,-1.076864803917917078e-02,-6.254237554539264499e-03,1.342238870537414879e-03,-7.438621909506540342e-02,5.896559652388597139e-02
-4.476202027114441206e-02,7.872908672565208377e-02,-4.849994108288872841e-02,-9.485591569103142898e-03,-3.561807518185508559e-02,6.633200015157143803e-02,-2.641290822892229662e-02,-2.415134245714794028e-02,-8.396515621685993191e-02,-6.419238245687709787e-02,-1.574437014059018591e-02,-4.742377092310341713e-02
-4.387479379183739647e-02,7.680634461591906437e-02,-4.649707295987407646e-02,-1.900952137462711897e-02,-6.441759116829490206e-02,-5.089321134207634018e-02,-5.993412865446429844e-02,-5.654645530218213589e-02,-3.428366642563534378e-02,-3.919569973184155141e-03,5.910503336509264488e-02,-1.037002783626551732e-02
-4.335750637930627788e-02,7.580844161031284612e-02,-6.013536723572327630e-02,-6.257652665871273751e-03,5.733657968813282713e-02,-3.039365140111534996e-02,-3.335093224998791905e-02,-7.371124810309571951e-02,1.729495551318791305e-02,6.059345868836099602e-02,8.256880687905669355e-03,2.672993010699167143e-02
-4.454637960021463894e-02,7.552851146959740913e-02,5.894050919327431526e-02,-3.556199605104997524e-02,-1.529656379168402650e-02,-6.388715038854186901e-02,-7.070101968695542693e-02,6.715539578437394741e-02,-2.368459856670069447e-02,4.257723961532162635e-03,5.987177009692008778e-02,-3.130572835612047827e-02
-4.474893667531111563e-02,7.627679381588385599e-02,1.854696520623289047e-02,-5.960764537909234856e-03,-6.872330846873593233e-03,-8.894961730973219294e-03,-6.560600382467686453e-02,1.619479971887645420e-02,7.556046395972708385e-02,-7.527032769620870846e-03,5.396083008916918722e-02,-4.261561724901864051e-02
-4.322019772123641274e-02,7.290517990374620338e-02,3.811084208415296826e-02,-8.644344496053970456e-04,6.769947645702938110e-02,2.035569582626994053e-03,-8.814090656324923348e-03,-2.567434194444469242e-02,4.565248137741190204e-02,7.588736074648491170e-04,-6.584503672313732348e-02,5.692587674430456962e-02
-4.290267870000189637e-02,7.381992160491197830e-02,-6.476959476199252441e-02,1.220723427674706187e-02,4.467167596546851860e-02,7.252924785576936317e-02,-6.381412296858199329e-02,-1.092229147492979101e-03,-1.315487773863563067e-02,-6.332110549182226600e-02,-8.270775472604957948e-03,6.449581433184269075e-02
-4.375731226971481258e-02,7.256282466742763892e-02,7.634696503917340338e-02,6.619691808821962127e-03,4.096234091862033938e-02,-2.733400206040500699e-02,2.098071389953366089e-02,7.325389801413059732e-02,-2.068261110043634679e-02,5.209941482473397223e-03,6.624362229544515646e-02,2.241999056860615944e-02
-4.453294354955679435e-02,7.401611999968130129e-02,5.390771210226377730e-02,7.130979035348215811e-02,6.865708876874124234e-02,-1.109565418817686465e-02,-2.490425325775547268e-03,2.231525324287706585e-02,-4.614632641888558734e-02,-5.137746724078990496e-02,-2.224297865619484591e-03,-1.457519389586631534e-02
-4.474106461163975673e-02,7.571017194794585348e-02,-4.004079655531974508e-02,6.996660386335912252e-02,4.645379780298086042e-02,-6.942430154320729241e-02,-6.001352187556579371e-02,3.850891930771331573e-02,2.953481587366904929e-02,7.171201008863958837e-02,1.936755931439794291e-03,-4.015087307660685639e-02
-4.380102241838196298e-02,7.376760145114738543e-02,-4.261832370878670256e-02,-3.306051904834739208e-02,3.607619940600925723e-02,4.441471086210167785e-02,5.988573814208791174e-02,-6.579945279426163696e-02,1.938210287950537999e-02,5.292835938514198202e-02,2.122091830312130244e-03,6.137382088358894240e-03
-4.512113302672916132e-02,7.584524139033894941e-02,-4.541185413002070403e-02,-4.071093774012461003e-02,2.584118113494457414e-02,1.343340992035400817e-03,2.973843606598970332e-02,-1.647779952613035587e-02,4.635230499607151389e-02,-6.567052933267814030e-02,-8.635553183206294559e-03,-6.296003527473206796e-02
-4.418318257044776681e-02,7.351135475677195164e-02,-2.505455053620183128e-02,-5.481097316008343157e-02,-4.219713185870102579e-02,-1.511987054007978004e-02,2.877194368828846910e-02,-2.514712784055082515e-02,4.589750726948969156e-02,5.385476947229023148e-02,-6.261254448420940956e-03,-1.676946683219431022e-02
-4.379877452395313647e-02,7.191873452669989009e-02,9.106186401309881648e-03,1.122396574485266287e-02,-6.630349737602118064e-03,-1.670764203514565546e-02,2.764913113087057520e-02,2.027917638948435047e-02,7.553017662796625287e-02,-6.175821115574797737e-03,5.805349620900265156e-02,1.372611523701456650e-02
-4.380760110829315379e-02,7.186411106975701402e-02,-4.962644958890346895e-03,-6.015351346335015559e-02,-7.944955835401437683e-02,-2.385935206615416018e-04,-3.057621138297231256e-03,2.354411492959618962e-02,-5.983063694960259055e-02,-6.202443361085785423e-02,-1.580303794260724121e-02,1.005244726865661860e-02
-4.484758624702946811e-02,7.380620501240307829e-02,-2.852509980436846587e-02,1.202605972757865224e-02,1.667620764774390557e-02,-3.591158137825440494e-02,-6.185900076278459669e-02,2.129236960761922426e-02,-5.079879274447442888e-02,5.355644817164621242e-03,6.407473561085910707e-02,-5.299635022054399736e-02
-4.521415133077164028e-02,7.331259495767378231e-02,1.893975064575809455e-02,-2.384533283269989548e-02,-3.351700996307844377e-02,5.591591856403357180e-02,-6.165664253350752744e-02,-5.296597891996272095e-02,-2.862477446758687066e-02,-1.143160593517484995e-02,5.271335077699793037e-02,-7.332185423534549884e-02
-4.476364262812457945e-02,7.342353791206726599e-02,-5.128006159006621295e-02,-6.690818189718435172e-02,-6.411978498681511485e-02,-2.410748702762428516e-02,6.248951339786795039e-02,6.112360712934518554e-03,-6.385070464419165086e-03,-6.390609678790629133e-02,-1.382962935011891603e-02,-4.743179060064830338e-02
-4.338629903491374867e-02,7.020688837736650811e-02,-2.507552555191428292e-02,4.619816940939411136e-03,-2.796870158385095576e-02,-1.116686186849226610e-02,6.297612851417312696e-02,-2.437177199907489267e-02,-7.949359445254283729e-02,6.448026977316953512e-02,1.779649300979132794e-03,3.022046058472726421e-02
-4.534697191441951214e-02,7.325585129241261872e-02,-1.845588460497573843e-02,-4.137511868346782640e-02,1.504866924028439544e-02,-5.631544148270443279e-02,2.706945749565558418e-02,8.057996141590396955e-02,-2.395302959811851373e-02,-5.164849946290135663e-02,-6.128548242911898217e-03,-7.100417853265617030e-02
-4.320361925364226557e-02,6.881524378221910709e-02,5.878020652577048736e-05,3.378708661681465580e-02,-3.671806673104015956e-02,-4.653229619566433967e-02,6.232414874536811727e-02,-3.250773505724283141e-02,4.906713221954882992e-02,5.882478547650003831e-02,-2.393802669899051591e-03,4.643435829229862477e-02
-4.470709815048919122e-02,7.036150535326911315e-02,4.615874234917077823e-02,2.188308050462112880e-02,5.975204207738988443e-02,3.061516659942132082e-02,-2.721736347759987247e-03,-7.430388751335761932e-02,2.465049562201931249e-02,-2.220093070530403806e-03,-6.882948468716326706e-02,-2.533676510544769639e-02
-4.311212874462796996e-02,6.869123489368120228e-02,-3.855710891887580843e-02,-6.956130757418989286e-02,2.205191131221372405e-02,3.652368132095914349e-02,-7.125535187277236282e-02,5.105357110757084704e-02,1.178482366647749281e-02,-6.313378324621655990e-02,-1.006805420766091093e-02,5.464349587790499202e-02
-4.383920978203168645e-02,6.887096996159935980e-02,7.361795738795431053e-03,7.317923528521719234e-02,7.836345466144803082e-04,-6.879342591458011136e-02,3.258774185535825291e-02,1.912710745996351949e-02,-4.971988101306028945e-02,-4.933812379127506392e-02,-3.306232681783797481e-03,1.897334067245193615e-02
-4.364478664435803013e-02,6.799687091661865690e-02,1.945861196322046238e-02,-3.236846977206237624e-02,-9.316753889227730179e-03,-4.599930890281313418e-04,5.515183833102201005e-02,4.929846137349949003e-02,2.495752972672622000e-02,6.033236799011761770e-02,-3.566762413460272327e-03,2.633731460116300535e-02
