-2.896467365154990461e+06
-5.034538940016460629e+00
1.018318705581620407e+03
5.069474757907676394e+04
2.997061162179415260e+04
2.112302671159436795e+04
1.518795333643937283e+03
3.044030523968435227e+04
4.729750545671521104e+04
1.135329617962315751e+03
4.792625458022665953e+03
-1.944555603038719937e+03
