-9.907734031703755027e+05,-2.496019461245231926e+08,-1.732369035689079762e+08,-2.931458035067806486e+06,-1.957779399517152691e+06,-1.946636206943179015e+06,-1.940165742302741528e+09,-5.310335511658745818e+05,-4.865551584974788711e+05,-2.989298377558063716e+07,-5.115742728596822359e+06,-1.037298224948729947e+07
0.000000000000000000e+00,-1.032424560511021130e+07,-3.227545610812118975e+05,-1.352715985258063938e+03,-1.630344013448316446e+03,4.239491407359797108e+02,9.171602923315960652e+03,1.903025020041444009e+02,2.664150788639631628e+03,3.628400686684076391e+02,9.316185523364023538e+03,2.234741945669231882e+03
0.000000000000000000e+00,0.000000000000000000e+00,-2.770595238986535463e+06,2.772591661461954573e+03,7.935054381686917679e+01,-1.650274133508561363e+03,1.281114504521181370e+05,1.239864710112128776e+01,-2.609581784852249484e+02,2.264398748385879662e+04,3.536390609002355177e+03,-1.962232017522904789e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.197282662158315588e+03,1.954341032232439943e+02,-2.009346519273632623e+02,-5.174977254893587087e+03,-6.765805054853770173e+01,-7.693949711980207162e+00,3.305377908171870513e+04,-3.043346118213491991e+02,-3.345803658971677578e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.266695364796548233e+02,1.962057791255953134e+02,4.189277713386478354e+03,7.136419572523716681e+01,3.918593176350125873e+01,-2.768257149436052350e+04,5.372791863686273928e+02,6.544492785766597990e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.168445385591091394e+02,-6.278418742974785346e+03,-5.118795675313910465e+01,5.182429407602608507e+01,3.278566035038374685e+04,-3.936419423086196616e+02,6.098245710806254465e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.323577022570345434e+03,-1.472361911549720404e+01,1.103727373253234703e+02,3.461564021796268207e+04,7.386295208735074311e+02,8.587139867057083393e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.364050473791255627e+02,-9.405544791089482715e+00,7.824086739266873337e+03,-5.294251212670246787e+02,-3.993088541061001706e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.703033031897471403e+02,8.390064914817197860e+03,1.817970735233191590e+03,-5.860299486564512335e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.419596497933205683e+04,2.615504418253893618e+03,6.662309361632540458e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.319012360856570012e+03,4.188271320453081898e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.390217617099282279e+03
