-2.896467365156118758e+06
-5.034538940016453523e+00
1.018318705581660652e+03
5.069474757907666935e+04
2.997061162179300663e+04
2.112302671158253361e+04
1.518795333644453422e+03
3.044030523968466514e+04
4.729750545671243162e+04
1.135329617962255725e+03
4.792625458021855593e+03
-1.944555603038874779e+03
